iter	F1	Logloss
13420	0.962654309	0.1162813517
13421	0.962654309	0.116279923
13422	0.962654309	0.1162798937
13423	0.962654309	0.1162797939
13424	0.962654309	0.1162789733
13425	0.962654309	0.1162789665
13426	0.9626514001	0.1162709486
13427	0.9626311997	0.1162689787
13428	0.9626124547	0.1162652079
13429	0.9625937104	0.1162644543
13430	0.9626109986	0.1162601021
13431	0.9626109986	0.1162581712
13432	0.9626109986	0.1162567966
13433	0.9625547658	0.1162547463
13434	0.9625547658	0.1162547434
13435	0.9625547658	0.1162545065
13436	0.9626139107	0.1162514238
13437	0.9626139107	0.1162513657
13438	0.962632655	0.1162405891
13439	0.962632655	0.116235298
13440	0.9626139107	0.1162343757
13441	0.9626139107	0.1162343712
13442	0.9626153666	0.1162289287
13443	0.9626557632	0.1162220378
13444	0.9626557632	0.1162219323
13445	0.9626557632	0.1162219207
13446	0.9626557632	0.1162219105
13447	0.9626370203	0.1162203605
13448	0.9626370203	0.1162176739
13449	0.9626370203	0.1162174796
13450	0.9626370203	0.1162173916
13451	0.9626370203	0.1162172676
13452	0.9626370203	0.1162172575
13453	0.9626759604	0.1162140081
13454	0.9626759604	0.1162137717
13455	0.9626759604	0.1162100745
13456	0.9626572174	0.1162082214
13457	0.9626774137	0.1162060952
13458	0.9626557632	0.1161695984
13459	0.9626557632	0.1161695346
13460	0.9626557632	0.1161691263
13461	0.9626557632	0.1161640968
13462	0.962654309	0.1161559562
13463	0.962654309	0.1161559323
13464	0.962694704	0.1161490493
13465	0.962694704	0.1161489764
13466	0.9626168224	0.1161439385
13467	0.9626168224	0.1161439366
13468	0.9627336449	0.1161253836
13469	0.962735096	0.1161167186
13470	0.9627754848	0.1161151342
13471	0.9627552908	0.116109223
13472	0.9627552908	0.1161091633
13473	0.9627552908	0.1161090866
13474	0.9627740353	0.1161081455
13475	0.9627740353	0.1161068567
13476	0.9627740353	0.1161062752
13477	0.9627740353	0.1161056558
13478	0.9627740353	0.1161008117
13479	0.9627740353	0.1161007924
13480	0.9627740353	0.1160980961
13481	0.9627740353	0.1160980642
13482	0.9627740353	0.1160980091
13483	0.9627740353	0.1160971516
13484	0.9627740353	0.1160970898
13485	0.962735096	0.1160958724
13486	0.962736547	0.1160903922
13487	0.962736547	0.1160883928
13488	0.9626601254	0.1160857177
13489	0.9626601254	0.1160855032
13490	0.9626990616	0.1160851707
13491	0.962717804	0.1160813492
13492	0.962717804	0.1160808524
13493	0.9627552908	0.1160755208
13494	0.9627552908	0.1160755189
13495	0.9628490206	0.1160717385
13496	0.9627927805	0.1160672169
13497	0.96275239	0.1160597405
13498	0.9627538405	0.1160561138
13499	0.9627725857	0.1160553477
13500	0.962736547	0.1160520518
13501	0.962736547	0.1160520446
13502	0.9627552908	0.1160486138
13503	0.9627552908	0.1160459773
13504	0.9627552908	0.1160441523
13505	0.9627740353	0.1160430278
13506	0.9627725857	0.1160376668
13507	0.9627725857	0.1160376612
13508	0.9628100783	0.116031802
13509	0.9628100783	0.1160313087
13510	0.9627725857	0.1160275951
13511	0.9627725857	0.1160275922
13512	0.9627725857	0.1160271856
13513	0.9627725857	0.1160267253
13514	0.9627927805	0.1160210163
13515	0.9628144226	0.1160053863
13516	0.9628144226	0.1160040089
13517	0.9627942293	0.1160010192
13518	0.9627942293	0.1160009784
13519	0.9627942293	0.1160004671
13520	0.9628302732	0.1159982668
13521	0.9628302732	0.1159982248
13522	0.9627913316	0.1159917157
13523	0.9628100783	0.1159914184
13524	0.9628100783	0.115988384
13525	0.96280863	0.1159843885
13526	0.9627898826	0.1159843372
13527	0.9627898826	0.1159843326
13528	0.9627898826	0.1159842849
13529	0.9627898826	0.1159841329
13530	0.96280863	0.1159832158
13531	0.96280863	0.1159832053
13532	0.9628100783	0.115979902
13533	0.9627913316	0.11597989
13534	0.9627913316	0.1159798606
13535	0.9628100783	0.1159782297
13536	0.96280863	0.1159754563
13537	0.96280863	0.1159754561
13538	0.9628677688	0.1159660164
13539	0.9628692147	0.1159645813
13540	0.9628490206	0.1159630087
13541	0.9628490206	0.1159617549
13542	0.9628490206	0.1159558145
13543	0.9628706606	0.1159525139
13544	0.9629110449	0.1159488732
13545	0.9629485407	0.1159463927
13546	0.9629687317	0.1159459088
13547	0.9629687317	0.1159459025
13548	0.9629485407	0.11594376
13549	0.9629283489	0.1159428912
13550	0.9629283489	0.115942272
13551	0.9628894081	0.1159374933
13552	0.9628894081	0.1159374764
13553	0.9628894081	0.1159362289
13554	0.9628894081	0.115935647
13555	0.9628692147	0.1159306728
13556	0.9629269053	0.1159251151
13557	0.9629658476	0.1158978779
13558	0.9629456549	0.1158965203
13559	0.9629254615	0.1158918143
13560	0.9629283489	0.1158861302
13561	0.9629874808	0.1158835334
13562	0.9629874808	0.1158818373
13563	0.9629874808	0.1158814572
13564	0.9630047899	0.115876897
13565	0.9629860394	0.1158760162
13566	0.9629860394	0.1158757387
13567	0.9629485407	0.1158707547
13568	0.9629283489	0.1158706265
13569	0.9629485407	0.1158706125
13570	0.9629672897	0.1158651035
13571	0.9629672897	0.1158648737
13572	0.9629672897	0.1158619901
13573	0.963007671	0.1158601749
13574	0.9629874808	0.1158532513
13575	0.9629874808	0.1158531929
13576	0.9630062305	0.1158504469
13577	0.9630062305	0.1158503638
13578	0.963024981	0.1158451826
13579	0.9630062305	0.1158398862
13580	0.9630062305	0.1158388157
13581	0.9630062305	0.1158358436
13582	0.9629687317	0.1158329361
13583	0.9629687317	0.1158328445
13584	0.9630091114	0.115829932
13585	0.962988922	0.1158297908
13586	0.962988922	0.1158281147
13587	0.962988922	0.1158267163
13588	0.962988922	0.1158265025
13589	0.962988922	0.1158223012
13590	0.962988922	0.1158199249
13591	0.962988922	0.1158188643
13592	0.962988922	0.1158188414
13593	0.9629701737	0.1158158131
13594	0.9629874808	0.1158142121
13595	0.9629874808	0.1158134614
13596	0.9629672897	0.115810866
13597	0.9629672897	0.1158108304
13598	0.9629687317	0.1157850178
13599	0.962988922	0.1157832247
13600	0.9630278605	0.1157788128
13601	0.9630653609	0.1157747921
13602	0.9630653609	0.1157732465
13603	0.9630653609	0.115770882
13604	0.9630855496	0.1157687674
13605	0.9630855496	0.1157687565
13606	0.9630667991	0.1157658482
13607	0.9630855496	0.1157649682
13608	0.9630855496	0.1157649409
13609	0.9631244889	0.1157622892
13610	0.9631648625	0.1157521959
13611	0.9631086106	0.1157449287
13612	0.9631071741	0.1157429039
13613	0.9631071741	0.1157428932
13614	0.9630696751	0.1157359534
13615	0.9630884242	0.115728379
13616	0.9630884242	0.1157283779
13617	0.9630898614	0.1157259247
13618	0.9630898614	0.1157259237
13619	0.9630509266	0.1157208272
13620	0.9630509266	0.1157208137
13621	0.9630509266	0.115718682
13622	0.9630119919	0.1157160364
13623	0.9630321789	0.1157130308
13624	0.9630321789	0.1157109696
13625	0.9630509266	0.1157063048
13626	0.9630509266	0.1157062736
13627	0.9630307396	0.1157049113
13628	0.9630509266	0.1157040834
13629	0.9630509266	0.1157036602
13630	0.9630523652	0.1157012839
13631	0.9630307396	0.1156968409
13632	0.9630105517	0.1156949476
13633	0.9630091114	0.1156925989
13634	0.9630091114	0.1156925876
13635	0.9630480492	0.1156910286
13636	0.9630480492	0.1156910085
13637	0.9630667991	0.1156881046
13638	0.9630682371	0.1156865276
13639	0.963086987	0.1156800306
13640	0.963086987	0.1156779768
13641	0.9630682371	0.1156738752
13642	0.9630480492	0.1156719585
13643	0.9630480492	0.1156718379
13644	0.9630480492	0.1156718214
13645	0.9630480492	0.1156717954
13646	0.9630480492	0.1156693032
13647	0.9630682371	0.1156674332
13648	0.9630682371	0.1156652533
13649	0.963086987	0.1156635948
13650	0.9631071741	0.1156624457
13651	0.963086987	0.1156553068
13652	0.963086987	0.1156530544
13653	0.9631259248	0.1156470369
13654	0.9631259248	0.1156393978
13655	0.9631071741	0.1156372101
13656	0.9630884242	0.1156351299
13657	0.9630884242	0.1156351196
13658	0.963086987	0.1156348018
13659	0.963086987	0.1156324018
13660	0.9631071741	0.1156300683
13661	0.9631071741	0.1156298772
13662	0.9631071741	0.1156294695
13663	0.9631071741	0.1156294581
13664	0.9631071741	0.1156294454
13665	0.9630884242	0.1156292625
13666	0.9630884242	0.1156284693
13667	0.9630884242	0.11562749
13668	0.9631259248	0.115620142
13669	0.963086987	0.1156179097
13670	0.9630884242	0.1156166365
13671	0.9630884242	0.1156117126
13672	0.9630884242	0.115611712
13673	0.9630884242	0.1156116901
13674	0.9630884242	0.1156116316
13675	0.9631287961	0.115608956
13676	0.9631475461	0.1155986831
13677	0.9631273605	0.1155976956
13678	0.9631071741	0.11559691
13679	0.9631071741	0.1155969091
13680	0.9631071741	0.115592533
13681	0.9631071741	0.1155924947
13682	0.9631446761	0.1155895027
13683	0.9631634282	0.1155889754
13684	0.9631446761	0.1155870017
13685	0.9631446761	0.1155855472
13686	0.9630855496	0.1155846101
13687	0.9630855496	0.1155836954
13688	0.9630855496	0.1155836948
13689	0.9631057376	0.1155826731
13690	0.9630855496	0.1155793658
13691	0.9630841121	0.1155775674
13692	0.9631043009	0.1155768705
13693	0.9631244889	0.1155750505
13694	0.9631461112	0.1155729015
13695	0.963086987	0.1155700579
13696	0.9631057376	0.1155596383
13697	0.9631057376	0.115559638
13698	0.9630667991	0.1155581936
13699	0.9631244889	0.1155556103
13700	0.9630855496	0.1155532339
13701	0.9630855496	0.1155528176
13702	0.9630855496	0.1155527478
13703	0.9630855496	0.1155526853
13704	0.9630855496	0.1155513323
13705	0.9630855496	0.1155513321
13706	0.9630855496	0.1155501742
13707	0.9630855496	0.1155490005
13708	0.9630855496	0.1155487514
13709	0.9630667991	0.1155422807
13710	0.9631259248	0.1155304908
13711	0.9631259248	0.115530289
13712	0.9631461112	0.11552986
13713	0.9631461112	0.1155297089
13714	0.9631662968	0.1155271938
13715	0.9631662968	0.1155271827
13716	0.9631662968	0.1155271559
13717	0.9631662968	0.115525476
13718	0.9631662968	0.1155254061
13719	0.9631461112	0.1155233684
13720	0.9631461112	0.1155233662
13721	0.9631662968	0.11552056
13722	0.9631662968	0.1155205594
13723	0.9631662968	0.1155204228
13724	0.9631662968	0.1155204222
13725	0.9631662968	0.1155160357
13726	0.9631662968	0.1155156
13727	0.9631648625	0.1155137126
13728	0.9631446761	0.1155123058
13729	0.9631648625	0.1155122483
13730	0.9631648625	0.115511267
13731	0.9631446761	0.1155051276
13732	0.9631475461	0.1154993514
13733	0.9631287961	0.1154961459
13734	0.9631086106	0.115495245
13735	0.9630711129	0.1154933228
13736	0.9630711129	0.1154923547
13737	0.9630711129	0.1154904462
13738	0.9630711129	0.1154904418
13739	0.9630696751	0.1154815144
13740	0.9630884242	0.1154789038
13741	0.9630884242	0.1154788923
13742	0.9630884242	0.1154788279
13743	0.9630884242	0.1154786399
13744	0.9630884242	0.1154772676
13745	0.9631461112	0.1154758655
13746	0.9631475461	0.1154706993
13747	0.9631475461	0.1154666255
13748	0.9631287961	0.1154653875
13749	0.9631489809	0.1154596183
13750	0.9631691649	0.1154573238
13751	0.9631893481	0.1154548499
13752	0.9632470313	0.1154496182
13753	0.9632470313	0.1154494835
13754	0.963267213	0.1154484258
13755	0.963267213	0.1154475769
13756	0.9631691649	0.1154469623
13757	0.9631705988	0.1154235209
13758	0.9631705988	0.1154181912
13759	0.9631705988	0.1154175742
13760	0.9632095305	0.1154160041
13761	0.9632297121	0.1154140125
13762	0.9632282805	0.1154114925
13763	0.9632470313	0.1154078278
13764	0.963267213	0.1154059028
13765	0.9632657829	0.1154039758
13766	0.9632657829	0.1154039641
13767	0.9632470313	0.1154021093
13768	0.9632470313	0.1154020976
13769	0.9633234699	0.1153985489
13770	0.9633047169	0.1153937031
13771	0.9633047169	0.1153936604
13772	0.9632859646	0.1153936178
13773	0.9632643526	0.1153876436
13774	0.9632643526	0.1153871593
13775	0.9632845351	0.1153860314
13776	0.9632643526	0.1153819139
13777	0.9632845351	0.1153793539
13778	0.9632845351	0.1153791054
13779	0.9632657829	0.1153779874
13780	0.9632657829	0.1153779224
13781	0.9632657829	0.1153779214
13782	0.9632657829	0.1153756748
13783	0.9632657829	0.1153732454
13784	0.9632657829	0.1153732411
13785	0.9632282805	0.1153674659
13786	0.9632282805	0.1153674295
13787	0.9632282805	0.1153674289
13788	0.9632282805	0.1153674283
13789	0.9632456004	0.1153630988
13790	0.9632657829	0.1153606317
13791	0.9632657829	0.1153589753
13792	0.9632657829	0.1153560584
13793	0.9632643526	0.1153494111
13794	0.9632643526	0.1153468007
13795	0.9632643526	0.115345234
13796	0.9632456004	0.1153450658
13797	0.9633047169	0.1153425753
13798	0.9633047169	0.1153396927
13799	0.9633234699	0.1153303269
13800	0.9633422236	0.1153265315
13801	0.9633422236	0.1153265107
13802	0.9633422236	0.1153261337
13803	0.9633422236	0.1153232287
13804	0.9633422236	0.1153211248
13805	0.9633840104	0.1153119743
13806	0.963363831	0.1153094706
13807	0.963363831	0.1153076644
13808	0.9633840104	0.1153051862
13809	0.9633840104	0.1153051552
13810	0.9633624046	0.1152993507
13811	0.9633624046	0.1152959022
13812	0.9633624046	0.1152958997
13813	0.9633047169	0.1152941596
13814	0.9633234699	0.1152940303
13815	0.9633032881	0.1152929165
13816	0.9633032881	0.1152920395
13817	0.9633234699	0.1152851645
13818	0.9633422236	0.1152788497
13819	0.9633220418	0.1152773969
13820	0.9633407963	0.115275278
13821	0.9633422236	0.1152743352
13822	0.9633595514	0.1152739628
13823	0.9633609781	0.1152656839
13824	0.9633609781	0.115261923
13825	0.9633609781	0.1152588615
13826	0.9633609781	0.1152574263
13827	0.9633811591	0.1152569256
13828	0.9633999143	0.1152520629
13829	0.9634013394	0.1152469097
13830	0.9634013394	0.1152462997
13831	0.9633999143	0.1152446728
13832	0.9633999143	0.115244645
13833	0.9634186703	0.1152429715
13834	0.9633811591	0.1152422983
13835	0.9634013394	0.1152396602
13836	0.9634806307	0.1152344245
13837	0.9634806307	0.1152340852
13838	0.9634243669	0.1152291572
13839	0.9633666835	0.1152267845
13840	0.9634070383	0.1152228725
13841	0.9634632978	0.1152186518
13842	0.9634632978	0.1152186232
13843	0.9633882866	0.1152151872
13844	0.9634272145	0.1152100539
13845	0.9634473899	0.1152077139
13846	0.9634272145	0.1152075601
13847	0.9634272145	0.1152029974
13848	0.9634272145	0.1152029547
13849	0.9634272145	0.1152023915
13850	0.963445967	0.1151978104
13851	0.9634257908	0.1151957165
13852	0.9634257908	0.1151946551
13853	0.963445967	0.1151941959
13854	0.963445967	0.1151917723
13855	0.9634647202	0.1151874087
13856	0.9634445439	0.1151854383
13857	0.9634445439	0.1151853453
13858	0.9634647202	0.1151853367
13859	0.9634445439	0.1151828797
13860	0.9634445439	0.1151823668
13861	0.9634257908	0.1151820855
13862	0.9634257908	0.1151805714
13863	0.9634257908	0.1151805536
13864	0.9634257908	0.1151797047
13865	0.9634632978	0.1151755561
13866	0.9634632978	0.1151747803
13867	0.9634445439	0.1151736017
13868	0.9634632978	0.1151735396
13869	0.9634445439	0.115172193
13870	0.9634445439	0.1151682018
13871	0.9634431208	0.1151617471
13872	0.9634431208	0.1151617437
13873	0.9634632978	0.1151541182
13874	0.9634632978	0.1151541168
13875	0.9634229429	0.1151480109
13876	0.9634632978	0.1151355135
13877	0.9634229429	0.1151344821
13878	0.9634229429	0.1151340124
13879	0.9634618754	0.1151314113
13880	0.9633840104	0.1151288097
13881	0.9633840104	0.1151268537
13882	0.9633840104	0.115126789
13883	0.9633840104	0.1151267659
13884	0.9633854359	0.1151234372
13885	0.9633854359	0.1151230816
13886	0.9633854359	0.1151229355
13887	0.9633652573	0.1151228701
13888	0.9633652573	0.1151218479
13889	0.9633840104	0.1151159012
13890	0.9633840104	0.115112118
13891	0.9634041891	0.1151083059
13892	0.9634416975	0.1151067878
13893	0.9634416975	0.1151067796
13894	0.9634416975	0.1151067659
13895	0.9634416975	0.1151067616
13896	0.9634416975	0.115104018
13897	0.9634431208	0.1151020112
13898	0.9634618754	0.11509966
13899	0.9634618754	0.1150996495
13900	0.9634618754	0.1150990919
13901	0.9634618754	0.1150976232
13902	0.9634618754	0.1150976141
13903	0.9634215188	0.1150952094
13904	0.9634215188	0.1150950244
13905	0.9634215188	0.1150948031
13906	0.9634215188	0.1150923915
13907	0.9634215188	0.1150913493
13908	0.9634215188	0.1150904344
13909	0.9634215188	0.1150882377
13910	0.9634416975	0.115085414
13911	0.9634229429	0.115075973
13912	0.9634229429	0.1150748674
13913	0.9634229429	0.1150655144
13914	0.9634027643	0.1150591798
13915	0.9633825848	0.1150571904
13916	0.9634027643	0.1150476387
13917	0.9633840104	0.1150448678
13918	0.9633840104	0.1150440071
13919	0.9633840104	0.1150438989
13920	0.9634618754	0.115036685
13921	0.9634618754	0.115033267
13922	0.9634618754	0.1150332549
13923	0.9634806307	0.1150279375
13924	0.9634416975	0.1150240255
13925	0.9634416975	0.1150240142
13926	0.9634215188	0.1150172659
13927	0.9634027643	0.1150107223
13928	0.9634229429	0.1150078846
13929	0.9634229429	0.1150077471
13930	0.9634027643	0.1150077
13931	0.9634445439	0.1150057157
13932	0.9634041891	0.1150049004
13933	0.9634056137	0.1150043825
13934	0.9634056137	0.1150026989
13935	0.9634243669	0.1150023519
13936	0.9634243669	0.1150023377
13937	0.9634243669	0.1150023291
13938	0.9634243669	0.115000528
13939	0.9634445439	0.1149856551
13940	0.9634848957	0.1149814433
13941	0.963445967	0.114969953
13942	0.9634661424	0.1149699023
13943	0.9634445439	0.1149656545
13944	0.963445967	0.1149656117
13945	0.963445967	0.1149656087
13946	0.9634834741	0.1149646812
13947	0.9634431208	0.1149578807
13948	0.9634431208	0.1149517944
13949	0.9634431208	0.1149512247
13950	0.9634257908	0.1149502348
13951	0.9634215188	0.1149477444
13952	0.9634013394	0.1149465093
13953	0.9634200946	0.1149464994
13954	0.9634200946	0.1149416581
13955	0.9634590301	0.1149381889
13956	0.9634402741	0.1149366888
13957	0.9634402741	0.1149358496
13958	0.9634416975	0.1149340802
13959	0.9634013394	0.1149327368
13960	0.9634215188	0.1149271564
13961	0.9634215188	0.1149234584
13962	0.9634806307	0.1149093934
13963	0.9634806307	0.1149093877
13964	0.9634806307	0.1149040228
13965	0.9634806307	0.1149038441
13966	0.9635369011	0.1149019219
13967	0.9634993868	0.1149013067
13968	0.9634993868	0.1149010796
13969	0.9635181436	0.1148998147
13970	0.9634993868	0.1148997826
13971	0.9634993868	0.1148997772
13972	0.9634993868	0.1148978426
13973	0.9634993868	0.1148973572
13974	0.9635786728	0.1148915171
13975	0.9635786728	0.1148915089
13976	0.9635786728	0.114887502
13977	0.9635786728	0.1148874909
13978	0.9635209842	0.1148796636
13979	0.9635008078	0.1148781305
13980	0.9635209842	0.1148780547
13981	0.9635209842	0.1148780311
13982	0.9635397403	0.1148749619
13983	0.9635397403	0.1148746679
13984	0.9635397403	0.1148728522
13985	0.9635397403	0.114872831
13986	0.9635397403	0.114871599
13987	0.9635397403	0.1148697066
13988	0.9635397403	0.1148680309
13989	0.9635800907	0.1148651428
13990	0.9635800907	0.1148649561
13991	0.9635800907	0.1148649559
13992	0.9635815085	0.1148630904
13993	0.9635397403	0.1148581141
13994	0.9635195639	0.1148452161
13995	0.9635008078	0.1148401596
13996	0.9635209842	0.1148366284
13997	0.9635397403	0.114828128
13998	0.9635008078	0.1148272155
13999	0.9635008078	0.1148255489
14000	0.9634806307	0.1148213587
14001	0.9634993868	0.1148206516
14002	0.9634993868	0.1148193905
14003	0.9634604528	0.1148102938
14004	0.9634604528	0.1148102459
14005	0.9634416975	0.114809679
14006	0.9634416975	0.1148096479
14007	0.9634416975	0.1148095907
14008	0.9634416975	0.114807562
14009	0.9634229429	0.1147983063
14010	0.9634229429	0.1147976303
14011	0.9634229429	0.1147975433
14012	0.9634632978	0.1147789546
14013	0.9634632978	0.1147764345
14014	0.9634431208	0.1147629689
14015	0.9635238244	0.1147592353
14016	0.9634834741	0.1147587456
14017	0.9635800907	0.1147520868
14018	0.9635411598	0.1147496155
14019	0.9635411598	0.1147473709
14020	0.9635411598	0.1147473634
14021	0.9635613345	0.1147465389
14022	0.9635411598	0.1147465272
14023	0.9635613345	0.1147465009
14024	0.9635613345	0.1147430772
14025	0.9635397403	0.1147410116
14026	0.9635411598	0.1147396992
14027	0.9635411598	0.1147396962
14028	0.9635411598	0.1147395434
14029	0.9635209842	0.1147361349
14030	0.9635209842	0.1147355782
14031	0.9635209842	0.1147353477
14032	0.9635209842	0.1147353411
14033	0.9635829262	0.1147334246
14034	0.9635641714	0.11473294
14035	0.9635829262	0.1147317697
14036	0.9635829262	0.1147317682
14037	0.9636218541	0.1147292937
14038	0.9636406104	0.1147275069
14039	0.9636406104	0.1147265229
14040	0.9636593674	0.1147098354
14041	0.9636593674	0.1147098354
14042	0.9636593674	0.1147059679
14043	0.9636391949	0.1147034781
14044	0.963620438	0.1146971275
14045	0.9636190217	0.1146914654
14046	0.9635988476	0.1146863099
14047	0.9635988476	0.1146859548
14048	0.9636190217	0.1146850742
14049	0.9636190217	0.1146850152
14050	0.9636593674	0.1146839039
14051	0.9636391949	0.1146770232
14052	0.9636781251	0.1146721277
14053	0.9636781251	0.1146720194
14054	0.9636781251	0.1146719705
14055	0.9636565377	0.1146689605
14056	0.9635974304	0.1146634259
14057	0.9635584972	0.1146626948
14058	0.9635584972	0.1146589811
14059	0.9635584972	0.1146589784
14060	0.9635584972	0.1146589304
14061	0.9635584972	0.1146587176
14062	0.9635584972	0.1146567186
14063	0.9635786728	0.1146522803
14064	0.9635786728	0.1146522787
14065	0.9635988476	0.1146491643
14066	0.9635988476	0.1146491597
14067	0.9635988476	0.1146472589
14068	0.9635988476	0.1146456644
14069	0.9635800907	0.1146427796
14070	0.9635599159	0.1146371634
14071	0.9635411598	0.1146341128
14072	0.9635988476	0.1146297286
14073	0.9635800907	0.1146286889
14074	0.9635800907	0.1146286753
14075	0.9635800907	0.1146276323
14076	0.9635800907	0.1146274763
14077	0.9635800907	0.1146228451
14078	0.9635800907	0.1146228436
14079	0.9635815085	0.1146213288
14080	0.9636002647	0.1146194873
14081	0.9636190217	0.1146147552
14082	0.9635800907	0.1146004046
14083	0.9635800907	0.1145984752
14084	0.9636190217	0.1145984179
14085	0.9636190217	0.1145983795
14086	0.9636002647	0.1145951794
14087	0.9635613345	0.1145937101
14088	0.963562753	0.1145930517
14089	0.963562753	0.1145930416
14090	0.963620438	0.1145902921
14091	0.9635800907	0.1145893049
14092	0.9635800907	0.1145860669
14093	0.9635800907	0.1145847072
14094	0.963620438	0.1145840781
14095	0.9635599159	0.1145807132
14096	0.9635397403	0.1145805181
14097	0.9635599159	0.1145786352
14098	0.9636002647	0.1145779053
14099	0.963562753	0.1145709926
14100	0.9636002647	0.1145654547
14101	0.9636002647	0.1145653141
14102	0.9635599159	0.1145601552
14103	0.9635599159	0.1145601531
14104	0.9635613345	0.1145585288
14105	0.9635613345	0.1145585288
14106	0.9635800907	0.1145578548
14107	0.9636391949	0.1145513277
14108	0.9636002647	0.1145500514
14109	0.9636002647	0.1145500463
14110	0.9636002647	0.1145466106
14111	0.9636002647	0.1145464732
14112	0.9636002647	0.1145451052
14113	0.963620438	0.1145351897
14114	0.963620438	0.1145348341
14115	0.9636002647	0.1145286475
14116	0.9636002647	0.1145284464
14117	0.9636406104	0.1145245721
14118	0.9636406104	0.114524553
14119	0.9636607821	0.1145221021
14120	0.9636406104	0.1145175646
14121	0.9636406104	0.1145175637
14122	0.963620438	0.1145120173
14123	0.963620438	0.1145100603
14124	0.963620438	0.1145100591
14125	0.9635800907	0.1145081651
14126	0.963620438	0.1145030782
14127	0.9636391949	0.1145010993
14128	0.9635988476	0.1144963261
14129	0.9635988476	0.1144962481
14130	0.9635988476	0.1144898662
14131	0.9636968836	0.1144781786
14132	0.9636968836	0.1144751196
14133	0.9637170553	0.1144724586
14134	0.9637170553	0.1144724581
14135	0.9636579526	0.1144684667
14136	0.9636565377	0.1144648731
14137	0.9636565377	0.1144636538
14138	0.9636565377	0.1144630464
14139	0.9637329907	0.114461026
14140	0.9637531633	0.1144579193
14141	0.9637531633	0.1144579127
14142	0.9637329907	0.1144577655
14143	0.9637733352	0.1144545653
14144	0.9637920966	0.1144450107
14145	0.9637920966	0.1144435694
14146	0.9637920966	0.1144423983
14147	0.9637733352	0.1144367593
14148	0.9637531633	0.1144360016
14149	0.9637142301	0.1144354937
14150	0.9637329907	0.1144354346
14151	0.9637142301	0.1144338745
14152	0.9637142301	0.1144325622
14153	0.9637142301	0.1144278527
14154	0.9637142301	0.1144277088
14155	0.9636940567	0.1144244792
14156	0.9636940567	0.1144197951
14157	0.9636940567	0.1144181683
14158	0.9637128173	0.1144161878
14159	0.9637128173	0.1144161685
14160	0.9637329907	0.1144154152
14161	0.9636954702	0.1144126215
14162	0.9636752969	0.1144108666
14163	0.9636940567	0.1144102213
14164	0.9637142301	0.1144084404
14165	0.9637142301	0.1144054613
14166	0.9637545745	0.1143961395
14167	0.9637358145	0.1143919115
14168	0.9637128173	0.1143860032
14169	0.9637517521	0.1143857446
14170	0.9637517521	0.1143822191
14171	0.9637517521	0.114377614
14172	0.9637517521	0.1143776119
14173	0.9637517521	0.1143760911
14174	0.9637315786	0.1143729569
14175	0.9637517521	0.1143717636
14176	0.9637517521	0.1143693681
14177	0.9637517521	0.1143668046
14178	0.9637531633	0.1143575419
14179	0.9638136764	0.1143535267
14180	0.9637935062	0.1143509175
14181	0.9637775658	0.1143465873
14182	0.9638338459	0.1143453002
14183	0.9638150852	0.114344695
14184	0.9638150852	0.1143446832
14185	0.9638150852	0.1143413947
14186	0.9637949157	0.1143409091
14187	0.9637949157	0.1143388125
14188	0.9637977344	0.1143373699
14189	0.9637747455	0.114335631
14190	0.9637949157	0.1143329161
14191	0.9637949157	0.1143277816
14192	0.9637949157	0.1143262548
14193	0.9637733352	0.1143243752
14194	0.9637344027	0.1143222584
14195	0.9637344027	0.1143208329
14196	0.9637344027	0.1143190762
14197	0.9637344027	0.1143122188
14198	0.9637935062	0.1143090731
14199	0.9637935062	0.1143090643
14200	0.9637935062	0.1143079479
14201	0.9637935062	0.1143079479
14202	0.9637935062	0.1143075615
14203	0.9638310298	0.1143014383
14204	0.9638310298	0.1143011351
14205	0.9638310298	0.1143004643
14206	0.9638713696	0.1142975689
14207	0.9638727761	0.1142962582
14208	0.9638727761	0.1142962563
14209	0.9638727761	0.1142957716
14210	0.9638727761	0.1142957647
14211	0.9638324379	0.1142893419
14212	0.9637761557	0.1142860281
14213	0.9637761557	0.114286023
14214	0.9637761557	0.114285975
14215	0.9637761557	0.1142859541
14216	0.9637761557	0.1142859332
14217	0.9638526074	0.1142799096
14218	0.9638526074	0.1142729333
14219	0.9638526074	0.1142722612
14220	0.9639117063	0.1142693446
14221	0.9638915384	0.1142670679
14222	0.9639318735	0.1142656788
14223	0.9639318735	0.1142656779
14224	0.9639318735	0.1142656779
14225	0.9639318735	0.1142656571
14226	0.9639318735	0.1142656571
14227	0.9639318735	0.1142656571
14228	0.9639318735	0.1142656494
14229	0.9639318735	0.114265644
14230	0.9639318735	0.1142654067
14231	0.9639318735	0.1142653317
14232	0.9639520399	0.1142649448
14233	0.9638957551	0.1142610042
14234	0.9638957551	0.11425974
14235	0.9638943496	0.1142550412
14236	0.9638352538	0.1142510554
14237	0.9638352538	0.1142507999
14238	0.9638352538	0.1142507613
14239	0.9638568287	0.1142434546
14240	0.9638568287	0.114243451
14241	0.9638568287	0.1142430756
14242	0.9638971604	0.1142417668
14243	0.963878401	0.1142362709
14244	0.9638366616	0.1142330447
14245	0.9638366616	0.114233043
14246	0.9638366616	0.1142329347
14247	0.9638755888	0.1142295968
14248	0.9637977344	0.1142254822
14249	0.9637977344	0.1142246806
