iter	Passed	Remaining
7928	327966	292476
7929	328020	292447
7930	328071	292414
7931	328122	292381
7932	328187	292361
7933	328237	292327
7934	328279	292287
7935	328314	292240
7936	328354	292197
7937	328380	292142
7938	328432	292110
7939	328467	292063
7940	328502	292016
7941	328543	291974
7942	328583	291931
7943	328624	291889
7944	328674	291856
7945	328718	291817
7946	328758	291774
7947	328806	291739
7948	328839	291690
7949	328878	291646
7950	328914	291600
7951	328962	291565
7952	329004	291524
7953	329041	291479
7954	329095	291448
7955	329137	291408
7956	329180	291368
7957	329220	291326
7958	329259	291282
7959	329299	291239
7960	329351	291207
7961	329390	291164
7962	329440	291130
7963	329494	291100
7964	329536	291059
7965	329591	291030
7966	329641	290996
7967	329682	290954
7968	329716	290906
7969	329757	290864
7970	329801	290826
7971	329841	290783
7972	329880	290740
7973	329916	290694
7974	329958	290653
7975	329998	290610
7976	330032	290562
7977	330078	290525
7978	330119	290483
7979	330170	290450
7980	330216	290413
7981	330267	290380
7982	330313	290342
7983	330357	290304
7984	330393	290257
7985	330429	290211
7986	330463	290164
7987	330512	290129
7988	330554	290088
7989	330593	290044
7990	330636	290005
7991	330676	289962
7992	330718	289922
7993	330758	289878
7994	330798	289836
7995	330837	289793
7996	330876	289749
7997	330918	289708
7998	330971	289678
7999	331036	289656
8000	331078	289615
8001	331122	289576
8002	331180	289550
8003	331236	289521
8004	331290	289490
8005	331331	289449
8006	331376	289411
8007	331426	289377
8008	331480	289347
8009	331522	289306
8010	331555	289257
8011	331600	289219
8012	331648	289183
8013	331690	289142
8014	331733	289102
8015	331773	289060
8016	331812	289017
8017	331866	288986
8018	331916	288952
8019	331960	288913
8020	331993	288864
8021	332031	288820
8022	332079	288784
8023	332132	288753
8024	332192	288727
8025	332239	288691
8026	332279	288649
8027	332326	288612
8028	332370	288573
8029	332416	288536
8030	332457	288493
8031	332496	288450
8032	332553	288422
8033	332606	288391
8034	332650	288351
8035	332691	288310
8036	332727	288264
8037	332767	288221
8038	332810	288182
8039	332854	288142
8040	332903	288108
8041	332963	288082
8042	332999	288036
8043	333042	287996
8044	333082	287953
8045	333141	287928
8046	333192	287894
8047	333238	287857
8048	333284	287819
8049	333329	287781
8050	333371	287740
8051	333429	287713
8052	333468	287669
8053	333510	287629
8054	333553	287589
8055	333599	287551
8056	333649	287517
8057	333678	287465
8058	333718	287422
8059	333754	287376
8060	333783	287324
8061	333827	287285
8062	333877	287251
8063	333930	287219
8064	333972	287179
8065	334013	287137
8066	334051	287092
8067	334097	287055
8068	334144	287018
8069	334185	286977
8070	334225	286934
8071	334260	286887
8072	334295	286840
8073	334328	286792
8074	334383	286762
8075	334427	286723
8076	334465	286678
8077	334511	286641
8078	334561	286606
8079	334604	286567
8080	334630	286512
8081	334671	286470
8082	334704	286422
8083	334738	286374
8084	334772	286326
8085	334801	286274
8086	334843	286233
8087	334887	286194
8088	334933	286156
8089	334972	286113
8090	335023	286080
8091	335077	286049
8092	335111	286002
8093	335156	285963
8094	335197	285921
8095	335236	285878
8096	335279	285838
8097	335326	285801
8098	335373	285765
8099	335411	285721
8100	335461	285686
8101	335509	285651
8102	335555	285613
8103	335597	285572
8104	335632	285526
8105	335684	285493
8106	335728	285454
8107	335772	285415
8108	335820	285379
8109	335881	285353
8110	335936	285324
8111	335981	285286
8112	336014	285237
8113	336060	285199
8114	336104	285160
8115	336139	285113
8116	336182	285073
8117	336233	285040
8118	336282	285005
8119	336314	284956
8120	336353	284912
8121	336395	284871
8122	336443	284835
8123	336497	284805
8124	336538	284763
8125	336580	284722
8126	336640	284696
8127	336695	284666
8128	336738	284626
8129	336782	284587
8130	336823	284546
8131	336853	284494
8132	336890	284449
8133	336932	284408
8134	336969	284363
8135	337017	284327
8136	337072	284297
8137	337138	284277
8138	337193	284246
8139	337239	284209
8140	337285	284172
8141	337344	284144
8142	337399	284114
8143	337446	284078
8144	337495	284043
8145	337535	284000
8146	337579	283960
8147	337615	283915
8148	337664	283879
8149	337713	283845
8150	337759	283807
8151	337812	283775
8152	337854	283734
8153	337885	283684
8154	337925	283642
8155	337966	283599
8156	338009	283559
8157	338052	283520
8158	338098	283482
8159	338147	283446
8160	338196	283411
8161	338250	283380
8162	338287	283336
8163	338323	283289
8164	338360	283244
8165	338400	283202
8166	338439	283158
8167	338477	283114
8168	338523	283076
8169	338560	283031
8170	338603	282991
8171	338650	282954
8172	338693	282914
8173	338743	282880
8174	338779	282834
8175	338834	282804
8176	338886	282771
8177	338930	282732
8178	338974	282693
8179	339015	282651
8180	339062	282614
8181	339104	282573
8182	339142	282529
8183	339176	282480
8184	339214	282437
8185	339262	282401
8186	339309	282364
8187	339337	282311
8188	339383	282274
8189	339426	282233
8190	339467	282192
8191	339510	282152
8192	339560	282117
8193	339607	282080
8194	339639	282031
8195	339675	281985
8196	339714	281942
8197	339757	281901
8198	339791	281853
8199	339839	281818
8200	339887	281782
8201	339921	281734
8202	339962	281692
8203	340004	281651
8204	340058	281620
8205	340098	281578
8206	340133	281531
8207	340189	281501
8208	340234	281463
8209	340273	281419
8210	340313	281376
8211	340373	281350
8212	340418	281312
8213	340461	281272
8214	340502	281230
8215	340547	281192
8216	340582	281145
8217	340626	281106
8218	340663	281060
8219	340703	281017
8220	340738	280971
8221	340779	280929
8222	340829	280895
8223	340888	280868
8224	340945	280839
8225	341001	280810
8226	341051	280775
8227	341101	280741
8228	341137	280695
8229	341180	280655
8230	341225	280616
8231	341269	280576
8232	341318	280542
8233	341368	280507
8234	341418	280472
8235	341467	280437
8236	341509	280397
8237	341550	280355
8238	341591	280312
8239	341627	280267
8240	341667	280224
8241	341702	280177
8242	341737	280131
8243	341773	280085
8244	341816	280044
8245	341863	280008
8246	341909	279969
8247	341948	279926
8248	341998	279892
8249	342085	279888
8250	342132	279850
8251	342176	279811
8252	342220	279772
8253	342258	279728
8254	342298	279685
8255	342339	279643
8256	342391	279610
8257	342441	279576
8258	342488	279538
8259	342511	279482
8260	342556	279444
8261	342601	279405
8262	342638	279360
8263	342679	279318
8264	342725	279281
8265	342767	279240
8266	342811	279200
8267	342869	279172
8268	342912	279131
8269	342951	279088
8270	342990	279044
8271	343039	279009
8272	343090	278975
8273	343136	278938
8274	343176	278895
8275	343222	278857
8276	343267	278819
8277	343310	278779
8278	343352	278738
8279	343415	278714
8280	343475	278687
8281	343525	278652
8282	343564	278609
8283	343609	278570
8284	343652	278530
8285	343691	278487
8286	343743	278454
8287	343788	278415
8288	343832	278375
8289	343875	278335
8290	343914	278292
8291	343956	278251
8292	343995	278207
8293	344044	278172
8294	344089	278133
8295	344131	278093
8296	344173	278051
8297	344212	278008
8298	344255	277968
8299	344298	277927
8300	344351	277895
8301	344386	277848
8302	344421	277801
8303	344460	277758
8304	344505	277720
8305	344544	277676
8306	344579	277630
8307	344612	277581
8308	344649	277536
8309	344688	277492
8310	344727	277449
8311	344773	277411
8312	344813	277368
8313	344857	277329
8314	344897	277287
8315	344943	277248
8316	344983	277206
8317	345026	277166
8318	345070	277126
8319	345105	277079
8320	345146	277037
8321	345208	277013
8322	345252	276973
8323	345291	276930
8324	345314	276873
8325	345350	276828
8326	345395	276789
8327	345442	276751
8328	345493	276718
8329	345553	276691
8330	345584	276641
8331	345617	276593
8332	345669	276560
8333	345715	276522
8334	345753	276478
8335	345795	276437
8336	345832	276391
8337	345876	276352
8338	345921	276314
8339	345963	276272
8340	346002	276229
8341	346046	276190
8342	346086	276147
8343	346129	276106
8344	346165	276061
8345	346207	276020
8346	346248	275978
8347	346289	275936
8348	346346	275907
8349	346390	275868
8350	346441	275833
8351	346481	275791
8352	346519	275746
8353	346555	275701
8354	346592	275656
8355	346630	275612
8356	346673	275571
8357	346714	275529
8358	346758	275489
8359	346800	275448
8360	346853	275416
8361	346902	275381
8362	346946	275342
8363	346989	275301
8364	347043	275269
8365	347084	275228
8366	347125	275186
8367	347165	275143
8368	347207	275102
8369	347255	275066
8370	347299	275027
8371	347343	274987
8372	347389	274949
8373	347423	274902
8374	347471	274865
8375	347516	274826
8376	347558	274786
8377	347615	274756
8378	347671	274726
8379	347726	274695
8380	347764	274651
8381	347808	274611
8382	347854	274574
8383	347889	274527
8384	347931	274486
8385	347974	274445
8386	348015	274404
8387	348058	274363
8388	348091	274315
8389	348135	274275
8390	348174	274232
8391	348217	274192
8392	348261	274153
8393	348303	274111
8394	348351	274074
8395	348406	274044
8396	348450	274004
8397	348488	273960
8398	348520	273912
8399	348560	273869
8400	348603	273828
8401	348650	273791
8402	348700	273756
8403	348740	273714
8404	348783	273673
8405	348831	273637
8406	348871	273594
8407	348916	273556
8408	348962	273517
8409	349003	273476
8410	349038	273429
8411	349080	273388
8412	349120	273345
8413	349162	273304
8414	349212	273269
8415	349247	273223
8416	349285	273178
8417	349331	273140
8418	349369	273096
8419	349415	273058
8420	349458	273018
8421	349501	272978
8422	349543	272937
8423	349584	272894
8424	349628	272855
8425	349674	272817
8426	349712	272773
8427	349748	272727
8428	349789	272685
8429	349827	272641
8430	349871	272601
8431	349916	272562
8432	349960	272523
8433	350013	272491
8434	350064	272457
8435	350106	272415
8436	350151	272377
8437	350192	272335
8438	350236	272295
8439	350275	272251
8440	350310	272205
8441	350351	272163
8442	350395	272124
8443	350441	272086
8444	350483	272044
8445	350523	272002
8446	350552	271950
8447	350593	271909
8448	350638	271870
8449	350674	271824
8450	350716	271783
8451	350763	271746
8452	350805	271705
8453	350850	271666
8454	350889	271622
8455	350931	271581
8456	350979	271545
8457	351021	271503
8458	351067	271466
8459	351117	271430
8460	351163	271393
8461	351201	271349
8462	351233	271300
8463	351270	271255
8464	351305	271208
8465	351345	271166
8466	351383	271121
8467	351420	271077
8468	351467	271039
8469	351521	271008
8470	351562	270965
8471	351612	270930
8472	351664	270897
8473	351705	270855
8474	351746	270813
8475	351795	270777
8476	351856	270751
8477	351905	270715
8478	351965	270688
8479	352039	270672
8480	352072	270623
8481	352111	270580
8482	352161	270545
8483	352209	270508
8484	352266	270479
8485	352316	270444
8486	352362	270406
8487	352411	270370
8488	352450	270326
8489	352492	270286
8490	352526	270238
8491	352564	270194
8492	352607	270153
8493	352649	270112
8494	352679	270062
8495	352721	270021
8496	352757	269975
8497	352793	269929
8498	352836	269889
8499	352874	269845
8500	352912	269800
8501	352955	269760
8502	352997	269719
8503	353037	269676
8504	353078	269635
8505	353120	269593
8506	353165	269554
8507	353201	269508
8508	353243	269467
8509	353287	269428
8510	353330	269388
8511	353380	269352
8512	353422	269311
8513	353469	269274
8514	353507	269230
8515	353542	269183
8516	353571	269132
8517	353606	269086
8518	353649	269045
8519	353684	268999
8520	353727	268958
8521	353768	268917
8522	353801	268868
8523	353843	268828
8524	353886	268787
8525	353925	268744
8526	353954	268693
8527	353992	268649
8528	354046	268617
8529	354071	268563
8530	354102	268513
8531	354145	268472
8532	354176	268423
8533	354223	268386
8534	354257	268339
8535	354298	268297
8536	354344	268258
8537	354384	268216
8538	354410	268163
8539	354453	268122
8540	354488	268076
8541	354534	268038
8542	354571	267993
8543	354606	267947
8544	354649	267906
8545	354692	267866
8546	354736	267826
8547	354785	267790
8548	354829	267751
8549	354869	267708
8550	354907	267664
8551	354944	267619
8552	354988	267579
8553	355034	267541
8554	355078	267502
8555	355100	267446
8556	355134	267399
8557	355175	267357
8558	355214	267313
8559	355254	267270
8560	355301	267233
8561	355337	267187
8562	355399	267161
8563	355450	267127
8564	355507	267097
8565	355548	267056
8566	355587	267011
8567	355626	266968
8568	355662	266923
8569	355693	266874
8570	355738	266835
8571	355783	266795
8572	355827	266756
8573	355866	266713
8574	355909	266672
8575	355946	266627
8576	355990	266587
8577	356031	266546
8578	356062	266497
8579	356108	266458
8580	356160	266425
8581	356208	266388
8582	356248	266345
8583	356283	266299
8584	356326	266259
8585	356367	266217
8586	356413	266179
8587	356461	266142
8588	356503	266101
8589	356550	266064
8590	356601	266029
8591	356639	265985
8592	356680	265943
8593	356723	265902
8594	356784	265875
8595	356824	265833
8596	356867	265792
8597	356930	265767
8598	356982	265734
8599	357018	265688
8600	357062	265648
8601	357099	265603
8602	357148	265567
8603	357188	265525
8604	357225	265480
8605	357258	265432
8606	357319	265405
8607	357370	265370
8608	357415	265331
8609	357452	265287
8610	357496	265247
8611	357533	265202
8612	357577	265162
8613	357615	265118
8614	357663	265081
8615	357706	265041
8616	357743	264996
8617	357788	264957
8618	357830	264916
8619	357878	264880
8620	357931	264846
8621	357975	264807
8622	358025	264772
8623	358063	264728
8624	358113	264692
8625	358160	264655
8626	358214	264622
8627	358256	264581
8628	358297	264540
8629	358349	264506
8630	358394	264466
8631	358445	264432
8632	358487	264391
8633	358525	264347
8634	358565	264304
8635	358618	264271
8636	358665	264234
8637	358716	264199
8638	358756	264156
8639	358795	264113
8640	358837	264072
8641	358871	264025
8642	358920	263989
8643	358965	263950
8644	359006	263908
8645	359047	263866
8646	359099	263832
8647	359147	263795
8648	359186	263752
8649	359222	263706
8650	359258	263661
8651	359299	263618
8652	359343	263579
8653	359382	263535
8654	359419	263491
8655	359458	263447
8656	359496	263403
8657	359527	263354
8658	359562	263307
8659	359602	263265
8660	359640	263221
8661	359681	263179
8662	359719	263135
8663	359770	263101
8664	359820	263065
8665	359857	263020
8666	359908	262986
8667	359949	262944
8668	359993	262904
8669	360019	262851
8670	360063	262811
8671	360096	262764
8672	360128	262715
8673	360165	262671
8674	360202	262626
8675	360239	262581
8676	360267	262529
8677	360305	262485
8678	360338	262438
8679	360376	262393
8680	360412	262348
8681	360449	262303
8682	360487	262259
8683	360527	262217
8684	360569	262176
8685	360605	262129
8686	360642	262085
8687	360676	262038
8688	360714	261994
8689	360751	261949
8690	360799	261912
8691	360844	261873
8692	360889	261834
8693	360932	261794
8694	360972	261751
8695	361014	261710
8696	361057	261670
8697	361099	261629
8698	361141	261587
8699	361196	261555
8700	361235	261513
8701	361281	261474
8702	361323	261433
8703	361363	261390
8704	361400	261346
8705	361440	261303
8706	361482	261261
8707	361523	261220
8708	361573	261184
8709	361612	261141
8710	361652	261098
8711	361694	261057
8712	361734	261014
8713	361775	260973
8714	361826	260938
8715	361886	260910
8716	361932	260872
8717	361975	260831
8718	362028	260798
8719	362081	260765
8720	362121	260722
8721	362162	260680
8722	362205	260640
8723	362252	260602
8724	362299	260564
8725	362349	260529
8726	362387	260485
8727	362418	260436
8728	362464	260398
8729	362501	260353
8730	362542	260311
8731	362594	260277
8732	362642	260240
8733	362693	260205
8734	362730	260161
8735	362770	260118
8736	362814	260078
8737	362858	260038
8738	362898	259996
8739	362946	259959
8740	362999	259926
8741	363051	259891
8742	363099	259855
8743	363147	259818
8744	363197	259782
8745	363238	259740
8746	363290	259706
8747	363328	259662
8748	363365	259617
8749	363406	259576
8750	363452	259537
8751	363511	259508
8752	363561	259473
8753	363619	259443
8754	363666	259405
8755	363703	259360
8756	363754	259325
8757	363800	259287
8758	363843	259247
8759	363879	259202
8760	363921	259160
8761	363974	259127
8762	364009	259081
8763	364057	259044
8764	364090	258996
8765	364144	258963
8766	364190	258925
8767	364243	258891
8768	364279	258846
8769	364310	258797
8770	364352	258756
8771	364390	258712
8772	364445	258680
8773	364488	258639
8774	364525	258595
8775	364570	258555
8776	364612	258514
8777	364654	258473
8778	364698	258433
8779	364737	258390
8780	364777	258347
8781	364829	258313
8782	364870	258271
8783	364900	258221
8784	364940	258179
8785	364979	258136
8786	365021	258094
8787	365072	258059
8788	365116	258020
8789	365157	257977
8790	365190	257930
8791	365215	257877
8792	365275	257848
8793	365327	257814
8794	365372	257775
8795	365410	257731
8796	365445	257685
8797	365488	257644
8798	365540	257610
8799	365592	257576
8800	365637	257537
8801	365686	257500
8802	365732	257462
8803	365781	257426
8804	365830	257390
8805	365881	257354
8806	365935	257322
8807	365991	257290
8808	366041	257255
8809	366084	257215
8810	366132	257177
8811	366182	257142
8812	366225	257101
8813	366268	257061
8814	366318	257025
8815	366365	256988
8816	366412	256950
8817	366460	256912
8818	366502	256871
8819	366545	256830
8820	366598	256797
8821	366629	256748
8822	366677	256711
8823	366714	256667
8824	366766	256632
8825	366825	256603
8826	366884	256573
8827	366929	256534
8828	366979	256498
8829	367026	256461
8830	367082	256429
8831	367115	256382
8832	367162	256344
8833	367228	256319
8834	367280	256285
8835	367330	256249
8836	367368	256205
8837	367405	256161
8838	367450	256121
8839	367492	256080
8840	367529	256035
8841	367570	255993
8842	367628	255963
8843	367655	255911
8844	367705	255876
8845	367754	255839
8846	367786	255792
8847	367827	255749
8848	367872	255710
8849	367918	255671
8850	367954	255626
8851	367995	255584
8852	368033	255540
8853	368076	255500
8854	368118	255458
8855	368159	255416
8856	368201	255375
8857	368238	255330
8858	368278	255288
8859	368330	255253
8860	368371	255211
8861	368415	255171
8862	368454	255128
8863	368492	255084
8864	368541	255048
8865	368580	255005
8866	368631	254970
8867	368672	254927
8868	368716	254888
8869	368760	254848
8870	368804	254808
8871	368855	254772
8872	368910	254741
8873	368954	254700
8874	369002	254663
8875	369049	254626
8876	369089	254583
8877	369122	254536
8878	369167	254496
8879	369227	254467
8880	369283	254436
8881	369331	254398
8882	369391	254369
8883	369426	254323
8884	369464	254279
8885	369527	254252
8886	369574	254214
8887	369616	254173
8888	369642	254121
8889	369694	254086
8890	369732	254042
8891	369771	253999
8892	369825	253966
8893	369873	253929
8894	369914	253887
8895	369951	253842
8896	369990	253799
8897	370034	253759
8898	370076	253717
8899	370120	253678
8900	370166	253639
8901	370214	253602
8902	370259	253562
8903	370304	253523
8904	370347	253483
8905	370392	253444
8906	370434	253402
8907	370481	253364
8908	370525	253325
8909	370564	253281
8910	370599	253235
8911	370656	253204
8912	370697	253162
8913	370733	253117
8914	370772	253073
8915	370808	253027
8916	370845	252983
8917	370883	252939
8918	370948	252913
8919	370979	252864
8920	371019	252822
8921	371062	252781
8922	371101	252738
8923	371145	252698
8924	371188	252657
8925	371230	252616
8926	371284	252583
8927	371349	252557
8928	371389	252514
8929	371431	252473
8930	371480	252436
8931	371513	252389
8932	371553	252347
8933	371585	252299
8934	371622	252254
8935	371653	252205
8936	371695	252163
8937	371755	252135
8938	371804	252098
8939	371853	252061
8940	371903	252025
8941	371946	251985
8942	371994	251947
8943	372047	251914
8944	372091	251874
8945	372149	251843
8946	372200	251808
8947	372257	251777
8948	372317	251747
8949	372363	251709
8950	372409	251670
8951	372450	251628
8952	372488	251584
8953	372512	251531
8954	372556	251491
8955	372584	251440
8956	372627	251399
8957	372681	251366
8958	372718	251321
8959	372774	251289
8960	372815	251247
8961	372853	251203
8962	372903	251167
8963	372945	251126
8964	372987	251085
8965	373029	251044
8966	373066	250999
8967	373098	250951
8968	373139	250909
8969	373187	250871
8970	373211	250818
8971	373253	250776
8972	373280	250725
8973	373321	250683
8974	373362	250641
8975	373401	250598
8976	373456	250566
8977	373503	250527
8978	373536	250480
8979	373597	250451
8980	373650	250417
8981	373697	250379
8982	373750	250346
8983	373797	250308
8984	373847	250271
8985	373889	250230
8986	373927	250186
8987	373963	250141
8988	374011	250103
8989	374057	250065
8990	374101	250024
8991	374142	249983
8992	374182	249940
8993	374223	249898
8994	374262	249854
8995	374302	249812
8996	374349	249774
8997	374387	249730
8998	374428	249688
8999	374467	249644
9000	374504	249600
9001	374544	249557
9002	374580	249512
9003	374619	249468
9004	374678	249439
9005	374730	249404
9006	374769	249360
9007	374822	249326
9008	374871	249290
9009	374910	249247
9010	374952	249205
9011	374990	249161
9012	375043	249127
9013	375080	249082
9014	375128	249045
9015	375173	249005
9016	375220	248967
9017	375262	248926
9018	375314	248891
9019	375362	248854
9020	375413	248819
9021	375462	248782
9022	375517	248749
9023	375570	248715
9024	375626	248683
9025	375670	248643
9026	375723	248609
9027	375770	248571
9028	375813	248530
9029	375845	248482
9030	375884	248439
9031	375915	248390
9032	375965	248354
9033	376000	248308
9034	376031	248259
9035	376069	248216
9036	376110	248173
9037	376164	248140
9038	376207	248099
9039	376247	248057
9040	376293	248018
9041	376337	247977
9042	376380	247937
9043	376421	247895
9044	376464	247854
9045	376513	247818
9046	376576	247790
9047	376628	247755
9048	376673	247716
9049	376738	247689
9050	376790	247655
9051	376849	247625
9052	376898	247587
9053	376941	247547
9054	376971	247497
9055	376999	247447
9056	377036	247402
9057	377085	247366
9058	377131	247327
9059	377165	247280
9060	377201	247235
9061	377246	247195
9062	377278	247147
9063	377326	247110
9064	377361	247064
9065	377414	247030
9066	377452	246986
9067	377494	246944
9068	377541	246906
9069	377585	246866
9070	377635	246830
9071	377675	246788
9072	377721	246749
9073	377772	246713
9074	377805	246666
9075	377842	246621
9076	377869	246570
9077	377913	246530
9078	377953	246487
9079	377994	246445
9080	378021	246394
9081	378060	246351
9082	378113	246317
9083	378152	246273
9084	378192	246230
9085	378231	246187
9086	378271	246144
9087	378308	246100
9088	378342	246053
9089	378377	246007
9090	378419	245966
9091	378454	245920
9092	378505	245884
9093	378551	245846
9094	378591	245803
9095	378647	245771
9096	378681	245724
9097	378728	245686
9098	378779	245650
9099	378840	245622
9100	378874	245575
9101	378912	245531
9102	378949	245486
9103	378979	245437
9104	379001	245383
9105	379039	245339
9106	379094	245306
9107	379141	245268
9108	379180	245224
9109	379231	245188
9110	379278	245151
9111	379318	245108
9112	379352	245061
9113	379379	245010
9114	379420	244968
9115	379458	244924
9116	379503	244885
9117	379539	244839
9118	379580	244798
9119	379626	244759
9120	379665	244715
9121	379707	244674
9122	379747	244631
9123	379799	244596
9124	379842	244556
9125	379879	244511
9126	379933	244478
9127	379974	244435
9128	380015	244394
9129	380060	244354
9130	380107	244316
9131	380160	244281
9132	380191	244233
9133	380230	244190
9134	380261	244141
9135	380309	244103
9136	380334	244052
9137	380358	243999
9138	380393	243952
9139	380446	243918
9140	380488	243877
9141	380539	243841
9142	380585	243802
9143	380625	243760
9144	380661	243714
9145	380699	243671
9146	380742	243630
9147	380791	243593
9148	380834	243552
9149	380874	243509
9150	380920	243471
9151	380957	243426
9152	381007	243390
9153	381032	243338
9154	381059	243286
9155	381117	243256
9156	381154	243211
9157	381199	243172
9158	381223	243118
9159	381268	243079
9160	381313	243040
9161	381365	243004
9162	381415	242968
9163	381460	242929
9164	381500	242886
9165	381541	242844
9166	381574	242797
9167	381613	242753
9168	381683	242730
9169	381716	242683
9170	381756	242640
9171	381804	242603
9172	381850	242564
9173	381888	242520
9174	381926	242476
9175	381975	242439
9176	382017	242398
9177	382063	242359
9178	382120	242327
9179	382170	242291
9180	382219	242254
9181	382262	242213
9182	382318	242181
9183	382375	242149
9184	382440	242122
9185	382490	242085
9186	382541	242049
9187	382587	242011
9188	382639	241976
9189	382696	241943
9190	382744	241906
9191	382795	241870
9192	382841	241831
9193	382883	241790
9194	382913	241741
9195	382956	241700
9196	383000	241660
9197	383028	241610
9198	383090	241581
9199	383144	241547
9200	383201	241515
9201	383236	241469
9202	383287	241434
9203	383341	241400
9204	383377	241354
9205	383430	241320
9206	383472	241279
9207	383512	241236
9208	383545	241189
9209	383582	241144
9210	383619	241100
9211	383662	241059
9212	383691	241009
9213	383729	240965
9214	383769	240923
9215	383814	240883
9216	383869	240850
9217	383913	240810
9218	383970	240778
9219	384020	240741
9220	384070	240705
9221	384131	240675
9222	384175	240635
9223	384214	240591
9224	384254	240549
9225	384294	240507
9226	384331	240462
9227	384372	240420
9228	384421	240383
9229	384465	240343
9230	384520	240309
9231	384563	240269
9232	384596	240221
9233	384647	240186
9234	384686	240142
9235	384722	240097
9236	384759	240053
9237	384806	240014
9238	384838	239966
9239	384873	239920
9240	384903	239872
9241	384935	239824
9242	384977	239782
9243	385010	239736
9244	385066	239703
9245	385105	239659
9246	385143	239616
9247	385181	239572
9248	385217	239527
9249	385259	239485
9250	385301	239444
9251	385338	239399
9252	385364	239348
9253	385386	239294
9254	385424	239250
9255	385447	239197
9256	385489	239155
9257	385534	239116
9258	385589	239083
9259	385624	239037
9260	385675	239001
9261	385722	238963
9262	385760	238919
9263	385806	238880
9264	385837	238832
9265	385883	238792
9266	385927	238752
9267	385983	238720
9268	386025	238678
9269	386069	238638
9270	386111	238596
9271	386168	238564
9272	386215	238526
9273	386265	238489
9274	386321	238456
9275	386361	238414
9276	386394	238367
9277	386421	238316
9278	386449	238267
9279	386494	238227
9280	386539	238187
9281	386619	238169
9282	386677	238137
9283	386730	238103
9284	386776	238064
9285	386805	238014
9286	386850	237975
9287	386900	237938
9288	386958	237907
9289	387005	237868
9290	387056	237832
9291	387103	237794
9292	387142	237751
9293	387190	237713
9294	387239	237676
9295	387288	237639
9296	387349	237609
9297	387430	237591
9298	387481	237556
9299	387527	237516
9300	387577	237480
9301	387626	237442
9302	387674	237405
9303	387719	237365
9304	387757	237321
9305	387788	237273
9306	387829	237231
9307	387885	237198
9308	387920	237152
9309	387966	237113
9310	388016	237077
9311	388066	237040
9312	388110	237000
9313	388151	236958
9314	388191	236915
9315	388229	236871
9316	388267	236827
9317	388306	236784
9318	388348	236742
9319	388387	236699
9320	388429	236658
9321	388471	236616
9322	388511	236574
9323	388561	236537
9324	388603	236495
9325	388645	236454
9326	388683	236410
9327	388725	236369
9328	388765	236326
9329	388802	236281
9330	388846	236241
9331	388888	236199
9332	388928	236157
9333	388972	236117
9334	389034	236087
9335	389067	236040
9336	389119	236005
9337	389158	235962
9338	389201	235921
9339	389244	235880
9340	389278	235834
9341	389315	235789
9342	389359	235749
9343	389399	235707
9344	389438	235663
9345	389483	235623
9346	389545	235594
9347	389593	235556
9348	389633	235513
9349	389674	235471
9350	389711	235427
9351	389755	235387
9352	389800	235347
9353	389845	235307
9354	389887	235266
9355	389947	235235
9356	389989	235194
9357	390026	235149
9358	390064	235105
9359	390104	235063
9360	390146	235021
9361	390194	234983
9362	390233	234940
9363	390274	234898
9364	390313	234855
9365	390356	234814
9366	390398	234772
9367	390443	234732
9368	390494	234697
9369	390538	234656
9370	390575	234611
9371	390614	234568
9372	390655	234526
9373	390699	234486
9374	390740	234444
9375	390780	234401
9376	390818	234357
9377	390855	234313
9378	390889	234267
9379	390938	234229
9380	390977	234186
9381	391016	234143
9382	391066	234106
9383	391098	234059
9384	391138	234016
9385	391172	233970
9386	391210	233926
9387	391251	233883
9388	391291	233841
9389	391328	233796
9390	391368	233754
9391	391407	233710
9392	391449	233669
9393	391493	233629
9394	391566	233605
9395	391614	233568
9396	391658	233527
9397	391705	233489
9398	391747	233448
9399	391797	233411
9400	391858	233380
9401	391917	233349
9402	391983	233322
9403	392024	233280
9404	392091	233253
9405	392138	233215
9406	392191	233180
9407	392240	233143
9408	392284	233102
9409	392343	233071
9410	392383	233028
9411	392425	232987
9412	392477	232951
9413	392515	232907
9414	392566	232871
9415	392602	232826
9416	392636	232779
9417	392680	232739
9418	392720	232697
9419	392758	232653
9420	392802	232612
9421	392845	232571
9422	392883	232527
9423	392935	232492
9424	392988	232457
9425	393029	232415
9426	393069	232372
9427	393105	232327
9428	393151	232288
9429	393198	232249
9430	393238	232207
9431	393284	232167
9432	393320	232123
9433	393370	232086
9434	393415	232046
9435	393446	231998
9436	393484	231954
9437	393523	231911
9438	393571	231872
9439	393608	231828
9440	393647	231785
9441	393687	231742
9442	393728	231700
9443	393770	231659
9444	393811	231616
9445	393854	231576
9446	393898	231535
9447	393930	231488
9448	393968	231444
9449	394003	231399
9450	394046	231357
9451	394093	231319
9452	394147	231285
9453	394188	231243
9454	394228	231199
9455	394265	231155
9456	394304	231112
9457	394342	231068
9458	394382	231025
9459	394428	230986
9460	394467	230943
9461	394508	230901
9462	394546	230857
9463	394594	230819
9464	394646	230783
9465	394687	230741
9466	394730	230700
9467	394769	230657
9468	394820	230620
9469	394870	230584
9470	394916	230545
9471	394960	230504
9472	395000	230461
9473	395038	230418
9474	395084	230378
9475	395120	230333
9476	395152	230286
9477	395193	230244
9478	395237	230204
9479	395281	230163
9480	395329	230126
9481	395365	230080
